gm1,gm2,α,var_α,θ1,θ2,var_θ1,var_θ2,β1,β2,var_β1,var_β2,γ1,γ2,var_γ1,var_γ2
0.001,0.001,0.19665336172683084,0.07310335778251995,0.5449441127736723,0.5329547400414785,1.0652124283701192,0.986006241185688,0.31163458282571976,0.134845395962005,0.821451868622199,0.19088270751232436,0.11508557737760622,0.0416754301151974,0.08553281418236651,0.009980280054102625
1.0,0.001,0.23404936275631485,0.09236805828802479,0.7123160104874826,0.6506421798878012,1.4173232211474593,1.3689634540024196,2.3575278609340717,0.35437903093904294,31.63811321453471,0.9583350268368702,0.21341003490099164,0.0733254011149664,0.20413051355118234,0.027757594575839945
0.5,1.0,0.16775697719005003,0.05711795134451964,0.5583265516014634,0.5370504467098356,0.9168120597072019,1.387891404259059,0.5290492044748938,1.3264063159246762,0.9101358169005574,3.8197942238392755,0.12881622796130604,0.09200247274027552,0.06435843962014859,0.06117956516208041
1.0,0.5,0.14807789498642687,0.05520204479401247,0.43151597882324877,0.49133953301537553,0.6731766126183466,1.3342829230714501,1.4440062889354608,0.4010488628473665,7.472149082809883,0.6970151976793615,0.1537637378380797,0.0634903465543504,0.17245300971527713,0.03792072428589272
1.0,1.0,0.15507372299477504,0.0646920621241119,0.49970941135253966,0.5485880340824574,0.8533241276344513,1.4433317985220036,1.0262873216076633,0.9310833812645798,3.04232870923929,1.827318148552537,0.17154345062707832,0.1147696358905371,0.35218152252815466,0.15609469854408703
0.001,1.0,0.14501551243396793,0.05029958189981459,0.49785907438960697,0.42009965009567873,0.7143899160246188,1.1209949241210577,0.5258513540329322,1.2220163026869832,6.519606297098103,4.547273658621169,0.14541265452892874,0.08894850656351422,0.3325014724281156,0.04126858757608906
