α1,α2,var_α1,var_α2,θ1,θ2,var_θ1,var_θ2,β1,β2,var_β1,var_β2,γ1,γ2,var_γ1,var_γ2
0.6325518588733999,0.3307581131938224,0.11522256166200683,0.3842987267913999,0.8217968321549304,-1.0884446912873527,0.6544276287102135,0.578636206110922,1.2040680112104076,-0.5488302819133254,0.9478272441739469,0.325660416967938,0.0097661025684127,0.029606244826807786,0.3099180902541814,0.10738028554996039
0.7443779835786679,0.3214841858236106,0.08029660964189413,0.2679129548918665,0.8358812584815076,-1.374414575744781,0.5595220718874983,0.5204574967194866,0.9202848560440344,-0.5182370945205096,0.7791434385347702,0.5125129622515147,0.5435487105522618,0.5529729509356237,0.12775226180034568,0.06657505351806371
0.7766912444199126,0.4130341788830264,0.08083356952429263,0.14862355052657322,0.9327010573383246,-1.5839217800381002,0.42464659219978745,0.37440079233983753,0.9783232568666038,-0.4651202711925027,0.18381364533345973,0.6432466298195254,0.051211721717119074,0.924689076036975,0.05896185819575525,0.09161817099328705
0.6713740802775595,0.4705674638935287,0.13920460294745765,0.19060447861174462,0.9713483051339774,-1.3755231277770397,0.458024549168743,0.5573237154290902,1.2010904982594093,-0.5082581894846508,2.1330591338779064,0.13393477905871606,1.1537073392777686,0.020020131129332805,0.15469132935652596,0.04322611705480783
0.8032812784864845,0.3036451470602245,0.06547247266915955,0.20079196541871677,0.7842013826238065,-1.523037151687292,0.46466930432043246,0.44461755261690733,0.9652697853472982,-0.6008354362761293,0.3844620224292326,0.8708742540446868,0.4417710363733542,0.9196149634416144,0.10957006443614287,0.11942941253585813
0.6998638780542891,0.4418864553196276,0.14355159654036473,0.16997723668884362,0.910964473543253,-1.4278759839068451,0.46572966928447185,0.5427852085553917,1.0784282212144933,-0.38111379170009285,1.3526619363222012,0.4135473227593,0.9759134428945732,0.5018223242963931,0.21844793601611154,0.06418288831723323
