gm1,gm2,α,var_α,θ1,θ2,var_θ1,var_θ2,β1,β2,var_β1,var_β2,γ1,γ2,var_γ1,var_γ2
0.001,0.001,0.2560517494398723,0.11177904325363872,0.792258701313056,0.6190079012738527,1.8046463648447644,1.2168434458113184,0.7417508960881797,0.2073886346731207,4.770479674038238,0.678472596566086,0.1657688932531909,0.046170424556718805,0.18082542103417654,0.024277322339197726
1.0,0.001,0.2127284279384459,0.08986664706688123,0.524246584872599,0.7177472462610193,0.9823119916133632,1.6107933829196044,0.8153412120680648,0.10925679668336236,3.5646943459348477,0.22471276517327482,0.19914479043086397,0.028283422541104136,0.0956510089862045,0.009971991203786721
1.0,1.0,0.19063552389022118,0.08622530833356336,0.5556719024618517,0.7252502813208457,0.9989934583802537,2.2323869357412263,0.859803289270056,0.7079336462577274,2.633926446883596,1.7926597193201692,0.17236038356415237,0.12155996017682295,0.14577755564323971,0.023570548491406978
1.0,0.5,0.1844905029103894,0.07819977427014478,0.46113502549589236,0.6857297793017032,0.6919910671880473,1.8052476187910944,0.7183095024540659,0.18864491726102894,2.1682461925938656,0.12487116281695852,0.18106088464181133,0.047238311377280476,0.09755728224307965,0.009246651327892983
0.5,1.0,0.17841177545836445,0.08135051280676071,0.5721475625945714,0.5838859666379265,1.067587249105549,1.770220426251936,0.30018245491145407,0.5791971014130141,0.44602000590535407,1.0691375539643955,0.04741300079243795,0.13362575775410104,0.0050624670125578265,0.026385083821830687
0.001,1.0,0.1770595929159813,0.0663296127834857,0.5692330309894168,0.5361027364870521,0.9980875405747142,1.3159987534589295,0.26796422534187203,0.8999591040785634,0.4388015252673694,2.5465330148985355,0.06978577852397697,0.123059890437402,0.022909523730978935,0.046580480762340545
