gm1,gm2,α,var_α,θ1,θ2,var_θ1,var_θ2,β1,β2,var_β1,var_β2,γ1,γ2,var_γ1,var_γ2
0.001,0.001,0.17812184393070432,0.08172343581146939,2.781298488339141,1.9777647630106756,33.82874894929092,18.02001323813861,1.1204888842451712,0.43638679895818805,8.985207914087551,0.8974862786997931,0.1307218146383041,0.0382914784158884,0.18323864658286523,0.00865042569319177
0.5,1.0,0.14596406789305086,0.056945246414923885,0.46336251292833447,0.4795094109457483,0.685606729607891,1.2281133743244677,1.1089280589578174,1.9540400519714434,3.6865758269560254,4.994266392021054,0.06893563100757516,0.059182644446315706,0.02360333315613329,0.02235585598873563
0.001,1.0,0.12216020464439864,0.0549965342692493,0.4042308063219505,0.27180261473736667,0.7633634551724523,0.3107899374227201,0.7025047757782642,1.799028650951924,2.9497987939233834,4.070360194540778,0.04825173686020536,0.06066586289352844,0.028026812375521234,0.033895237246758844
1.0,0.5,0.15939670750792684,0.061883933850567945,0.545459583467262,0.3311263851143878,1.3179075937935163,0.21994457327657643,2.8050135908697142,0.6648092737863813,22.556321713164927,0.9511612860376318,0.10138331434781478,0.04569237670560969,0.04697392965766114,0.014536631488854864
1.0,1.0,0.15243790892587059,0.0687959429336414,0.6611477457196375,0.906242344605555,1.0196264586131607,4.8955023565758795,2.974668695596399,2.6896598761339736,23.10080142922869,15.084639156387059,0.12477879076032941,0.10626315485866215,0.1278008900568084,0.1274237782739699
1.0,0.001,0.1546851204742602,0.06696530112310332,1.1056724601756234,0.6291354884655199,6.6865091502845,1.6088734193864085,3.413686446598029,0.4049565131226725,23.16652502937033,0.37420623581007184,0.10690854409330885,0.031712115210722154,0.090358440543985,0.00663882166814991
